,0,1,2,3
5150,38.0,42.0,48.0,60.0
5151,38.0,42.0,48.0,78.0
5152,38.0,42.0,49.0,-1.0
5153,38.0,42.0,49.0,52.0
5154,38.0,42.0,49.0,54.0
5155,38.0,42.0,49.0,56.0
5156,38.0,42.0,49.0,57.0
5157,38.0,42.0,49.0,61.0
5158,38.0,42.0,50.0,-1.0
5159,38.0,42.0,50.0,53.0
5160,38.0,42.0,50.0,54.0
5161,38.0,42.0,50.0,55.0
5162,38.0,42.0,50.0,56.0
5163,38.0,42.0,50.0,57.0
5164,38.0,42.0,50.0,59.0
5165,38.0,42.0,50.0,60.0
5166,38.0,42.0,50.0,61.0
5167,38.0,42.0,50.0,62.0
5168,38.0,42.0,50.0,66.0
5169,38.0,42.0,50.0,72.0
5170,38.0,42.0,50.0,73.0
5171,38.0,42.0,50.0,74.0
5172,38.0,42.0,50.0,78.0
5173,38.0,42.0,51.0,-1.0
5174,38.0,42.0,51.0,54.0
5175,38.0,42.0,51.0,55.0
5176,38.0,42.0,51.0,56.0
5177,38.0,42.0,51.0,57.0
5178,38.0,42.0,51.0,58.0
5179,38.0,42.0,51.0,63.0
5180,38.0,42.0,52.0,-1.0
5181,38.0,42.0,52.0,54.0
5182,38.0,42.0,52.0,55.0
5183,38.0,42.0,52.0,56.0
5184,38.0,42.0,52.0,57.0
5185,38.0,42.0,52.0,59.0
5186,38.0,42.0,52.0,73.0
5187,38.0,42.0,52.0,74.0
5188,38.0,42.0,52.0,76.0
5189,38.0,42.0,53.0,-1.0
5190,38.0,42.0,53.0,57.0
5191,38.0,42.0,53.0,60.0
5192,38.0,42.0,53.0,62.0
5193,38.0,42.0,53.0,74.0
5194,38.0,42.0,54.0,-1.0
5195,38.0,42.0,54.0,57.0
5196,38.0,42.0,54.0,59.0
5197,38.0,42.0,54.0,61.0
5198,38.0,42.0,54.0,62.0
5199,38.0,42.0,54.0,65.0
5200,38.0,42.0,54.0,68.0
5201,38.0,42.0,54.0,69.0
5202,38.0,42.0,55.0,-1.0
5203,38.0,42.0,55.0,60.0
5204,38.0,42.0,55.0,62.0
5205,38.0,42.0,55.0,74.0
5206,38.0,42.0,56.0,59.0
5207,38.0,42.0,56.0,64.0
5208,38.0,42.0,57.0,-1.0
5209,38.0,42.0,57.0,59.0
5210,38.0,42.0,57.0,61.0
5211,38.0,42.0,57.0,62.0
5212,38.0,42.0,57.0,63.0
5213,38.0,42.0,58.0,-1.0
5214,38.0,42.0,59.0,-1.0
5215,38.0,42.0,59.0,61.0
5216,38.0,42.0,59.0,62.0
5217,38.0,42.0,59.0,63.0
5218,38.0,42.0,59.0,64.0
5219,38.0,42.0,59.0,66.0
5220,38.0,42.0,60.0,-1.0
5221,38.0,42.0,60.0,62.0
5222,38.0,42.0,60.0,64.0
5223,38.0,42.0,61.0,-1.0
5224,38.0,42.0,61.0,64.0
5225,38.0,42.0,61.0,65.0
5226,38.0,42.0,61.0,66.0
5227,38.0,42.0,61.0,67.0
5228,38.0,42.0,61.0,69.0
5229,38.0,42.0,61.0,71.0
5230,38.0,42.0,61.0,73.0
5231,38.0,42.0,61.0,74.0
5232,38.0,42.0,62.0,-1.0
5233,38.0,42.0,62.0,64.0
5234,38.0,42.0,62.0,65.0
5235,38.0,42.0,62.0,66.0
5236,38.0,42.0,62.0,67.0
5237,38.0,42.0,62.0,71.0
5238,38.0,42.0,62.0,72.0
5239,38.0,42.0,63.0,66.0
5240,38.0,42.0,63.0,71.0
5241,38.0,42.0,64.0,-1.0
5242,38.0,42.0,64.0,67.0
5243,38.0,42.0,64.0,69.0
5244,38.0,42.0,64.0,72.0
5245,38.0,42.0,65.0,-1.0
5246,38.0,42.0,66.0,-1.0
5247,38.0,42.0,66.0,69.0
5248,38.0,42.0,67.0,71.0
5249,38.0,42.0,68.0,-1.0
5250,38.0,42.0,68.0,71.0
5251,38.0,42.0,71.0,-1.0
5252,38.0,42.0,71.0,74.0
5253,38.0,42.0,72.0,76.0
5254,38.0,42.0,75.0,-1.0
5255,38.0,42.0,76.0,-1.0
5256,38.0,43.0,-1.0,-1.0
5257,38.0,43.0,44.0,50.0
5258,38.0,43.0,44.0,59.0
5259,38.0,43.0,44.0,62.0
5260,38.0,43.0,45.0,50.0
5261,38.0,43.0,46.0,-1.0
5262,38.0,43.0,46.0,50.0
5263,38.0,43.0,47.0,50.0
5264,38.0,43.0,48.0,51.0
5265,38.0,43.0,48.0,53.0
5266,38.0,43.0,48.0,55.0
5267,38.0,43.0,49.0,50.0
5268,38.0,43.0,50.0,-1.0
5269,38.0,43.0,50.0,51.0
5270,38.0,43.0,50.0,52.0
5271,38.0,43.0,50.0,55.0
5272,38.0,43.0,50.0,57.0
5273,38.0,43.0,50.0,62.0
5274,38.0,43.0,51.0,-1.0
5275,38.0,43.0,51.0,55.0
5276,38.0,43.0,51.0,58.0
5277,38.0,43.0,51.0,62.0
5278,38.0,43.0,51.0,64.0
5279,38.0,43.0,52.0,-1.0
5280,38.0,43.0,53.0,-1.0
5281,38.0,43.0,53.0,60.0
5282,38.0,43.0,54.0,57.0
5283,38.0,43.0,55.0,-1.0
5284,38.0,43.0,55.0,59.0
5285,38.0,43.0,55.0,62.0
5286,38.0,43.0,59.0,-1.0
5287,38.0,43.0,61.0,-1.0
5288,38.0,43.0,62.0,-1.0
5289,38.0,43.0,67.0,-1.0
5290,38.0,43.0,71.0,74.0
5291,38.0,44.0,-1.0,-1.0
5292,38.0,44.0,45.0,48.0
5293,38.0,44.0,45.0,55.0
5294,38.0,44.0,45.0,59.0
5295,38.0,44.0,45.0,67.0
5296,38.0,44.0,46.0,49.0
5297,38.0,44.0,46.0,51.0
5298,38.0,44.0,47.0,75.0
5299,38.0,44.0,48.0,55.0
5300,38.0,44.0,48.0,57.0
5301,38.0,44.0,48.0,62.0
5302,38.0,44.0,49.0,-1.0
5303,38.0,44.0,49.0,50.0
5304,38.0,44.0,49.0,51.0
5305,38.0,44.0,49.0,56.0
5306,38.0,44.0,50.0,-1.0
5307,38.0,44.0,50.0,54.0
5308,38.0,44.0,50.0,55.0
5309,38.0,44.0,50.0,57.0
5310,38.0,44.0,50.0,64.0
5311,38.0,44.0,51.0,-1.0
5312,38.0,44.0,51.0,56.0
5313,38.0,44.0,51.0,57.0
5314,38.0,44.0,53.0,55.0
5315,38.0,44.0,53.0,64.0
5316,38.0,44.0,54.0,69.0
5317,38.0,44.0,56.0,57.0
5318,38.0,44.0,57.0,-1.0
5319,38.0,44.0,62.0,-1.0
5320,38.0,44.0,75.0,-1.0
5321,38.0,45.0,-1.0,-1.0
5322,38.0,45.0,46.0,-1.0
5323,38.0,45.0,46.0,50.0
5324,38.0,45.0,46.0,51.0
5325,38.0,45.0,46.0,52.0
5326,38.0,45.0,46.0,55.0
5327,38.0,45.0,46.0,57.0
5328,38.0,45.0,46.0,65.0
5329,38.0,45.0,46.0,67.0
5330,38.0,45.0,47.0,50.0
5331,38.0,45.0,47.0,52.0
5332,38.0,45.0,47.0,55.0
5333,38.0,45.0,48.0,50.0
5334,38.0,45.0,48.0,52.0
5335,38.0,45.0,48.0,55.0
5336,38.0,45.0,48.0,59.0
5337,38.0,45.0,48.0,60.0
5338,38.0,45.0,48.0,77.0
5339,38.0,45.0,49.0,-1.0
5340,38.0,45.0,49.0,50.0
5341,38.0,45.0,49.0,52.0
5342,38.0,45.0,49.0,57.0
5343,38.0,45.0,50.0,-1.0
5344,38.0,45.0,50.0,51.0
5345,38.0,45.0,50.0,52.0
5346,38.0,45.0,50.0,53.0
5347,38.0,45.0,50.0,54.0
5348,38.0,45.0,50.0,55.0
5349,38.0,45.0,50.0,56.0
5350,38.0,45.0,50.0,57.0
5351,38.0,45.0,50.0,59.0
5352,38.0,45.0,50.0,60.0
5353,38.0,45.0,50.0,61.0
5354,38.0,45.0,50.0,62.0
5355,38.0,45.0,50.0,64.0
5356,38.0,45.0,50.0,65.0
5357,38.0,45.0,50.0,67.0
5358,38.0,45.0,50.0,68.0
5359,38.0,45.0,50.0,69.0
5360,38.0,45.0,50.0,70.0
5361,38.0,45.0,50.0,71.0
5362,38.0,45.0,50.0,74.0
5363,38.0,45.0,50.0,77.0
5364,38.0,45.0,51.0,-1.0
5365,38.0,45.0,51.0,52.0
5366,38.0,45.0,51.0,55.0
5367,38.0,45.0,51.0,57.0
5368,38.0,45.0,51.0,61.0
5369,38.0,45.0,51.0,62.0
5370,38.0,45.0,51.0,63.0
5371,38.0,45.0,51.0,64.0
5372,38.0,45.0,52.0,-1.0
5373,38.0,45.0,52.0,55.0
5374,38.0,45.0,52.0,57.0
5375,38.0,45.0,52.0,59.0
5376,38.0,45.0,52.0,60.0
5377,38.0,45.0,52.0,64.0
5378,38.0,45.0,52.0,77.0
5379,38.0,45.0,53.0,-1.0
5380,38.0,45.0,54.0,59.0
5381,38.0,45.0,56.0,68.0
5382,38.0,45.0,57.0,-1.0
5383,38.0,45.0,57.0,64.0
5384,38.0,45.0,57.0,69.0
5385,38.0,45.0,58.0,-1.0
5386,38.0,45.0,59.0,-1.0
5387,38.0,45.0,59.0,60.0
5388,38.0,45.0,59.0,62.0
5389,38.0,45.0,59.0,64.0
5390,38.0,45.0,60.0,-1.0
5391,38.0,45.0,61.0,-1.0
5392,38.0,45.0,62.0,-1.0
5393,38.0,45.0,63.0,-1.0
5394,38.0,45.0,64.0,-1.0
5395,38.0,45.0,64.0,69.0
5396,38.0,45.0,65.0,-1.0
5397,38.0,45.0,67.0,-1.0
5398,38.0,45.0,68.0,-1.0
5399,38.0,45.0,69.0,-1.0
5400,38.0,45.0,69.0,74.0
5401,38.0,45.0,70.0,-1.0
5402,38.0,45.0,75.0,-1.0
5403,38.0,45.0,76.0,88.0
5404,38.0,45.0,77.0,-1.0
5405,38.0,45.0,77.0,89.0
5406,38.0,45.0,79.0,-1.0
5407,38.0,46.0,-1.0,-1.0
5408,38.0,46.0,47.0,-1.0
5409,38.0,46.0,47.0,52.0
5410,38.0,46.0,47.0,54.0
5411,38.0,46.0,48.0,-1.0
5412,38.0,46.0,48.0,51.0
5413,38.0,46.0,48.0,53.0
5414,38.0,46.0,48.0,55.0
5415,38.0,46.0,49.0,-1.0
5416,38.0,46.0,50.0,-1.0
5417,38.0,46.0,50.0,53.0
5418,38.0,46.0,50.0,54.0
5419,38.0,46.0,50.0,55.0
5420,38.0,46.0,50.0,57.0
5421,38.0,46.0,50.0,62.0
5422,38.0,46.0,51.0,-1.0
5423,38.0,46.0,51.0,53.0
5424,38.0,46.0,51.0,56.0
5425,38.0,46.0,51.0,57.0
5426,38.0,46.0,51.0,58.0
5427,38.0,46.0,51.0,62.0
5428,38.0,46.0,51.0,64.0
5429,38.0,46.0,51.0,69.0
5430,38.0,46.0,51.0,72.0
5431,38.0,46.0,52.0,-1.0
5432,38.0,46.0,52.0,57.0
5433,38.0,46.0,52.0,59.0
5434,38.0,46.0,53.0,-1.0
5435,38.0,46.0,53.0,56.0
5436,38.0,46.0,53.0,58.0
5437,38.0,46.0,53.0,60.0
5438,38.0,46.0,54.0,-1.0
5439,38.0,46.0,54.0,69.0
5440,38.0,46.0,55.0,-1.0
5441,38.0,46.0,55.0,60.0
5442,38.0,46.0,56.0,64.0
5443,38.0,46.0,57.0,-1.0
5444,38.0,46.0,57.0,62.0
5445,38.0,46.0,57.0,64.0
5446,38.0,46.0,58.0,-1.0
5447,38.0,46.0,58.0,63.0
5448,38.0,46.0,59.0,-1.0
5449,38.0,46.0,59.0,66.0
5450,38.0,46.0,60.0,-1.0
5451,38.0,46.0,60.0,64.0
5452,38.0,46.0,61.0,69.0
5453,38.0,46.0,62.0,-1.0
5454,38.0,46.0,64.0,-1.0
5455,38.0,46.0,65.0,-1.0
5456,38.0,46.0,66.0,-1.0
5457,38.0,46.0,67.0,-1.0
5458,38.0,46.0,70.0,-1.0
5459,38.0,47.0,-1.0,-1.0
5460,38.0,47.0,48.0,55.0
5461,38.0,47.0,49.0,-1.0
5462,38.0,47.0,49.0,52.0
5463,38.0,47.0,49.0,54.0
5464,38.0,47.0,49.0,56.0
5465,38.0,47.0,50.0,54.0
5466,38.0,47.0,50.0,57.0
5467,38.0,47.0,50.0,59.0
5468,38.0,47.0,50.0,60.0
5469,38.0,47.0,51.0,-1.0
5470,38.0,47.0,51.0,54.0
5471,38.0,47.0,51.0,62.0
5472,38.0,47.0,52.0,-1.0
5473,38.0,47.0,52.0,57.0
5474,38.0,47.0,54.0,-1.0
5475,38.0,47.0,54.0,57.0
5476,38.0,47.0,54.0,59.0
5477,38.0,47.0,57.0,-1.0
5478,38.0,47.0,59.0,-1.0
5479,38.0,47.0,60.0,-1.0
5480,38.0,47.0,61.0,-1.0
5481,38.0,47.0,62.0,-1.0
5482,38.0,47.0,63.0,-1.0
5483,38.0,47.0,66.0,-1.0
5484,38.0,47.0,68.0,-1.0
5485,38.0,47.0,69.0,-1.0
5486,38.0,47.0,69.0,72.0
5487,38.0,48.0,-1.0,-1.0
5488,38.0,48.0,49.0,-1.0
5489,38.0,48.0,49.0,55.0
5490,38.0,48.0,50.0,-1.0
5491,38.0,48.0,50.0,55.0
5492,38.0,48.0,50.0,57.0
5493,38.0,48.0,51.0,-1.0
5494,38.0,48.0,51.0,53.0
5495,38.0,48.0,51.0,55.0
5496,38.0,48.0,51.0,57.0
5497,38.0,48.0,51.0,69.0
5498,38.0,48.0,51.0,72.0
5499,38.0,48.0,52.0,55.0
5500,38.0,48.0,53.0,-1.0
5501,38.0,48.0,53.0,55.0
5502,38.0,48.0,53.0,57.0
5503,38.0,48.0,55.0,-1.0
5504,38.0,48.0,55.0,57.0
5505,38.0,48.0,55.0,59.0
5506,38.0,48.0,55.0,60.0
5507,38.0,48.0,55.0,62.0
5508,38.0,48.0,55.0,65.0
5509,38.0,48.0,55.0,67.0
5510,38.0,48.0,55.0,69.0
5511,38.0,48.0,57.0,-1.0
5512,38.0,48.0,57.0,64.0
5513,38.0,48.0,59.0,-1.0
5514,38.0,48.0,60.0,-1.0
5515,38.0,48.0,60.0,77.0
5516,38.0,48.0,65.0,-1.0
5517,38.0,48.0,77.0,89.0
5518,38.0,49.0,-1.0,-1.0
5519,38.0,49.0,50.0,-1.0
5520,38.0,49.0,50.0,57.0
5521,38.0,49.0,51.0,56.0
5522,38.0,49.0,52.0,55.0
5523,38.0,49.0,52.0,57.0
5524,38.0,49.0,52.0,59.0
5525,38.0,49.0,53.0,60.0
5526,38.0,49.0,54.0,-1.0
5527,38.0,49.0,55.0,-1.0
5528,38.0,49.0,55.0,62.0
5529,38.0,49.0,56.0,61.0
5530,38.0,49.0,56.0,64.0
5531,38.0,49.0,57.0,-1.0
5532,38.0,49.0,57.0,61.0
5533,38.0,49.0,57.0,62.0
5534,38.0,49.0,61.0,-1.0
5535,38.0,49.0,62.0,-1.0
5536,38.0,49.0,67.0,-1.0
5537,38.0,49.0,73.0,-1.0
5538,38.0,50.0,-1.0,-1.0
5539,38.0,50.0,51.0,-1.0
5540,38.0,50.0,51.0,54.0
5541,38.0,50.0,51.0,55.0
5542,38.0,50.0,51.0,57.0
5543,38.0,50.0,52.0,-1.0
5544,38.0,50.0,52.0,55.0
5545,38.0,50.0,52.0,57.0
5546,38.0,50.0,52.0,64.0
5547,38.0,50.0,53.0,-1.0
5548,38.0,50.0,53.0,57.0
5549,38.0,50.0,54.0,-1.0
5550,38.0,50.0,54.0,57.0
5551,38.0,50.0,54.0,60.0
5552,38.0,50.0,54.0,66.0
5553,38.0,50.0,55.0,-1.0
5554,38.0,50.0,55.0,57.0
5555,38.0,50.0,55.0,58.0
5556,38.0,50.0,55.0,59.0
5557,38.0,50.0,55.0,67.0
5558,38.0,50.0,57.0,-1.0
5559,38.0,50.0,57.0,58.0
5560,38.0,50.0,57.0,59.0
5561,38.0,50.0,57.0,60.0
5562,38.0,50.0,57.0,61.0
5563,38.0,50.0,57.0,62.0
5564,38.0,50.0,57.0,64.0
5565,38.0,50.0,57.0,65.0
5566,38.0,50.0,57.0,66.0
5567,38.0,50.0,57.0,67.0
5568,38.0,50.0,57.0,69.0
5569,38.0,50.0,57.0,78.0
5570,38.0,50.0,58.0,-1.0
5571,38.0,50.0,59.0,-1.0
5572,38.0,50.0,59.0,62.0
5573,38.0,50.0,60.0,-1.0
5574,38.0,50.0,60.0,62.0
5575,38.0,50.0,61.0,62.0
5576,38.0,50.0,62.0,-1.0
5577,38.0,50.0,62.0,64.0
5578,38.0,50.0,62.0,66.0
5579,38.0,50.0,62.0,69.0
5580,38.0,50.0,64.0,-1.0
5581,38.0,50.0,64.0,65.0
5582,38.0,50.0,65.0,-1.0
5583,38.0,50.0,65.0,69.0
5584,38.0,50.0,66.0,-1.0
5585,38.0,50.0,67.0,-1.0
5586,38.0,50.0,68.0,-1.0
5587,38.0,50.0,69.0,-1.0
5588,38.0,50.0,72.0,-1.0
5589,38.0,50.0,73.0,-1.0
5590,38.0,50.0,74.0,-1.0
5591,38.0,50.0,76.0,-1.0
5592,38.0,50.0,77.0,-1.0
5593,38.0,50.0,77.0,89.0
5594,38.0,50.0,79.0,-1.0
5595,38.0,50.0,81.0,-1.0
5596,38.0,51.0,-1.0,-1.0
5597,38.0,51.0,52.0,59.0
5598,38.0,51.0,53.0,60.0
5599,38.0,51.0,54.0,59.0
5600,38.0,51.0,55.0,62.0
5601,38.0,51.0,56.0,-1.0
5602,38.0,51.0,56.0,57.0
5603,38.0,51.0,57.0,-1.0
5604,38.0,51.0,57.0,64.0
5605,38.0,51.0,58.0,-1.0
5606,38.0,51.0,58.0,60.0
5607,38.0,51.0,58.0,62.0
5608,38.0,51.0,58.0,63.0
5609,38.0,51.0,58.0,64.0
5610,38.0,51.0,58.0,65.0
5611,38.0,51.0,58.0,67.0
5612,38.0,51.0,58.0,70.0
5613,38.0,51.0,59.0,66.0
5614,38.0,51.0,62.0,-1.0
5615,38.0,51.0,63.0,-1.0
5616,38.0,52.0,-1.0,-1.0
5617,38.0,52.0,55.0,-1.0
5618,38.0,52.0,55.0,59.0
5619,38.0,52.0,55.0,61.0
5620,38.0,52.0,56.0,59.0
5621,38.0,52.0,57.0,-1.0
5622,38.0,52.0,57.0,59.0
5623,38.0,52.0,57.0,62.0
5624,38.0,52.0,57.0,64.0
5625,38.0,52.0,59.0,-1.0
5626,38.0,52.0,59.0,64.0
5627,38.0,52.0,61.0,64.0
5628,38.0,52.0,62.0,64.0
5629,38.0,52.0,64.0,-1.0
5630,38.0,52.0,71.0,-1.0
5631,38.0,52.0,72.0,-1.0
5632,38.0,52.0,76.0,-1.0
5633,38.0,52.0,77.0,89.0
5634,38.0,53.0,-1.0,-1.0
5635,38.0,53.0,57.0,-1.0
5636,38.0,53.0,58.0,-1.0
5637,38.0,53.0,59.0,-1.0
5638,38.0,53.0,60.0,-1.0
5639,38.0,53.0,60.0,62.0
5640,38.0,53.0,60.0,64.0
5641,38.0,53.0,60.0,65.0
5642,38.0,53.0,60.0,67.0
5643,38.0,53.0,60.0,69.0
5644,38.0,53.0,60.0,72.0
5645,38.0,53.0,60.0,74.0
5646,38.0,53.0,64.0,65.0
5647,38.0,53.0,77.0,89.0
5648,38.0,54.0,-1.0,-1.0
5649,38.0,54.0,55.0,-1.0
5650,38.0,54.0,55.0,56.0
5651,38.0,54.0,55.0,57.0
5652,38.0,54.0,55.0,58.0
5653,38.0,54.0,55.0,67.0
5654,38.0,54.0,55.0,70.0
5655,38.0,54.0,56.0,-1.0
5656,38.0,54.0,57.0,-1.0
5657,38.0,54.0,57.0,59.0
5658,38.0,54.0,57.0,62.0
5659,38.0,54.0,58.0,61.0
5660,38.0,54.0,61.0,66.0
5661,38.0,54.0,62.0,-1.0
5662,38.0,54.0,62.0,66.0
5663,38.0,54.0,66.0,-1.0
5664,38.0,54.0,67.0,-1.0
5665,38.0,55.0,-1.0,-1.0
5666,38.0,55.0,57.0,-1.0
5667,38.0,55.0,59.0,-1.0
5668,38.0,55.0,59.0,62.0
5669,38.0,55.0,59.0,64.0
5670,38.0,55.0,59.0,67.0
5671,38.0,55.0,60.0,-1.0
5672,38.0,55.0,60.0,64.0
5673,38.0,55.0,62.0,-1.0
5674,38.0,55.0,62.0,65.0
5675,38.0,55.0,62.0,67.0
5676,38.0,55.0,64.0,-1.0
5677,38.0,55.0,65.0,-1.0
5678,38.0,55.0,66.0,-1.0
5679,38.0,55.0,67.0,-1.0
5680,38.0,56.0,-1.0,-1.0
5681,38.0,56.0,63.0,-1.0
5682,38.0,56.0,66.0,-1.0
5683,38.0,57.0,-1.0,-1.0
5684,38.0,57.0,59.0,-1.0
5685,38.0,57.0,60.0,62.0
5686,38.0,57.0,60.0,64.0
5687,38.0,57.0,60.0,65.0
5688,38.0,57.0,60.0,66.0
5689,38.0,57.0,62.0,-1.0
5690,38.0,57.0,62.0,65.0
5691,38.0,57.0,62.0,66.0
5692,38.0,57.0,62.0,69.0
5693,38.0,57.0,64.0,-1.0
5694,38.0,57.0,64.0,69.0
5695,38.0,57.0,66.0,-1.0
5696,38.0,57.0,67.0,-1.0
5697,38.0,57.0,72.0,-1.0
5698,38.0,57.0,77.0,89.0
5699,38.0,58.0,-1.0,-1.0
5700,38.0,58.0,62.0,65.0
5701,38.0,58.0,63.0,-1.0
5702,38.0,58.0,63.0,67.0
5703,38.0,59.0,-1.0,-1.0
5704,38.0,59.0,60.0,-1.0
5705,38.0,59.0,62.0,-1.0
5706,38.0,59.0,62.0,65.0
5707,38.0,59.0,62.0,67.0
5708,38.0,59.0,64.0,-1.0
5709,38.0,59.0,64.0,67.0
5710,38.0,59.0,66.0,-1.0
5711,38.0,59.0,67.0,-1.0
5712,38.0,59.0,71.0,-1.0
5713,38.0,60.0,-1.0,-1.0
5714,38.0,60.0,64.0,67.0
5715,38.0,60.0,67.0,-1.0
5716,38.0,60.0,71.0,-1.0
5717,38.0,60.0,72.0,-1.0
5718,38.0,61.0,-1.0,-1.0
5719,38.0,61.0,66.0,-1.0
5720,38.0,62.0,-1.0,-1.0
5721,38.0,62.0,65.0,-1.0
5722,38.0,62.0,65.0,69.0
5723,38.0,62.0,66.0,-1.0
5724,38.0,62.0,66.0,71.0
5725,38.0,62.0,67.0,-1.0
5726,38.0,62.0,69.0,-1.0
5727,38.0,62.0,74.0,-1.0
5728,38.0,64.0,-1.0,-1.0
5729,38.0,64.0,65.0,69.0
5730,38.0,64.0,66.0,-1.0
5731,38.0,64.0,67.0,-1.0
5732,38.0,64.0,68.0,-1.0
5733,38.0,64.0,69.0,-1.0
5734,38.0,64.0,71.0,-1.0
5735,38.0,65.0,-1.0,-1.0
5736,38.0,65.0,69.0,-1.0
5737,38.0,66.0,-1.0,-1.0
5738,38.0,66.0,67.0,-1.0
5739,38.0,66.0,69.0,-1.0
5740,38.0,66.0,69.0,73.0
5741,38.0,66.0,70.0,73.0
5742,38.0,67.0,-1.0,-1.0
5743,38.0,67.0,70.0,74.0
5744,38.0,67.0,71.0,-1.0
5745,38.0,67.0,72.0,-1.0
5746,38.0,67.0,72.0,76.0
5747,38.0,68.0,-1.0,-1.0
5748,38.0,68.0,71.0,-1.0
5749,38.0,68.0,77.0,-1.0
5750,38.0,69.0,-1.0,-1.0
5751,38.0,69.0,70.0,74.0
5752,38.0,69.0,71.0,-1.0
5753,38.0,69.0,72.0,74.0
5754,38.0,69.0,73.0,76.0
5755,38.0,69.0,74.0,76.0
5756,38.0,69.0,74.0,78.0
5757,38.0,69.0,74.0,81.0
5758,38.0,70.0,-1.0,-1.0
5759,38.0,71.0,-1.0,-1.0
5760,38.0,71.0,76.0,79.0
5761,38.0,72.0,-1.0,-1.0
5762,38.0,73.0,-1.0,-1.0
5763,38.0,74.0,-1.0,-1.0
5764,38.0,74.0,78.0,81.0
5765,38.0,74.0,79.0,-1.0
5766,38.0,74.0,81.0,-1.0
5767,38.0,76.0,88.0,-1.0
5768,38.0,77.0,-1.0,-1.0
5769,38.0,77.0,89.0,-1.0
5770,38.0,78.0,-1.0,-1.0
5771,38.0,78.0,81.0,-1.0
5772,38.0,79.0,-1.0,-1.0
5773,38.0,79.0,91.0,-1.0
5774,38.0,80.0,-1.0,-1.0
5775,38.0,81.0,-1.0,-1.0
5776,38.0,81.0,82.0,-1.0
5777,38.0,82.0,-1.0,-1.0
5778,38.0,83.0,-1.0,-1.0
5779,38.0,86.0,-1.0,-1.0
5780,38.0,91.0,-1.0,-1.0
5781,39.0,-1.0,-1.0,-1.0
5782,39.0,40.0,-1.0,-1.0
5783,39.0,40.0,42.0,51.0
5784,39.0,40.0,44.0,49.0
5785,39.0,40.0,45.0,52.0
5786,39.0,40.0,46.0,51.0
5787,39.0,40.0,47.0,51.0
5788,39.0,40.0,47.0,52.0
5789,39.0,40.0,51.0,55.0
5790,39.0,40.0,51.0,57.0
5791,39.0,40.0,59.0,71.0
5792,39.0,41.0,48.0,51.0
5793,39.0,41.0,48.0,53.0
5794,39.0,42.0,-1.0,-1.0
5795,39.0,42.0,43.0,48.0
5796,39.0,42.0,44.0,51.0
5797,39.0,42.0,46.0,49.0
5798,39.0,42.0,46.0,51.0
5799,39.0,42.0,49.0,50.0
5800,39.0,42.0,49.0,51.0
5801,39.0,42.0,49.0,52.0
5802,39.0,42.0,49.0,54.0
5803,39.0,42.0,51.0,54.0
5804,39.0,42.0,53.0,54.0
5805,39.0,42.0,54.0,-1.0
5806,39.0,42.0,54.0,57.0
5807,39.0,42.0,57.0,61.0
5808,39.0,42.0,58.0,-1.0
5809,39.0,42.0,59.0,71.0
5810,39.0,42.0,60.0,-1.0
5811,39.0,42.0,61.0,-1.0
5812,39.0,42.0,66.0,-1.0
5813,39.0,42.0,70.0,-1.0
5814,39.0,42.0,72.0,-1.0
5815,39.0,42.0,73.0,-1.0
5816,39.0,42.0,80.0,-1.0
5817,39.0,42.0,84.0,-1.0
5818,39.0,42.0,89.0,-1.0
5819,39.0,43.0,-1.0,-1.0
5820,39.0,43.0,50.0,55.0
5821,39.0,43.0,51.0,-1.0
5822,39.0,43.0,60.0,-1.0
5823,39.0,43.0,63.0,-1.0
5824,39.0,43.0,67.0,-1.0
5825,39.0,44.0,-1.0,-1.0
5826,39.0,44.0,45.0,50.0
5827,39.0,44.0,46.0,-1.0
5828,39.0,44.0,46.0,48.0
5829,39.0,44.0,46.0,51.0
5830,39.0,44.0,47.0,51.0
5831,39.0,44.0,48.0,51.0
5832,39.0,44.0,49.0,54.0
5833,39.0,44.0,50.0,51.0
5834,39.0,44.0,51.0,54.0
5835,39.0,44.0,51.0,56.0
5836,39.0,44.0,51.0,58.0
5837,39.0,44.0,53.0,59.0
5838,39.0,44.0,54.0,-1.0
5839,39.0,44.0,60.0,-1.0
5840,39.0,44.0,66.0,-1.0
5841,39.0,44.0,68.0,-1.0
5842,39.0,45.0,-1.0,-1.0
5843,39.0,45.0,50.0,-1.0
5844,39.0,45.0,52.0,-1.0
5845,39.0,45.0,54.0,-1.0
5846,39.0,46.0,-1.0,-1.0
5847,39.0,46.0,48.0,-1.0
5848,39.0,46.0,50.0,-1.0
5849,39.0,46.0,50.0,55.0
5850,39.0,46.0,51.0,-1.0
5851,39.0,46.0,51.0,53.0
5852,39.0,46.0,51.0,54.0
5853,39.0,46.0,51.0,56.0
5854,39.0,46.0,51.0,58.0
5855,39.0,46.0,51.0,59.0
5856,39.0,46.0,51.0,60.0
5857,39.0,46.0,51.0,61.0
5858,39.0,46.0,51.0,62.0
5859,39.0,46.0,51.0,63.0
5860,39.0,46.0,51.0,65.0
5861,39.0,46.0,51.0,66.0
5862,39.0,46.0,51.0,68.0
5863,39.0,46.0,51.0,70.0
5864,39.0,46.0,51.0,72.0
5865,39.0,46.0,51.0,74.0
5866,39.0,46.0,51.0,75.0
5867,39.0,46.0,53.0,-1.0
5868,39.0,46.0,53.0,57.0
